Datetime,DOM_MW
2005-07-07 02:00:00,9675.0
2005-07-08 02:00:00,9175.0
2005-07-09 02:00:00,8669.0
2005-07-10 02:00:00,9075.0
2005-07-11 02:00:00,9289.0
2005-07-12 02:00:00,10283.0
2005-07-13 02:00:00,10561.0
2005-07-14 02:00:00,9576.0
2005-07-15 02:00:00,9611.0
2005-07-16 02:00:00,9960.0
2005-07-17 02:00:00,10289.0
2005-07-18 02:00:00,10150.0
2005-07-19 02:00:00,11318.0
2005-07-20 02:00:00,10786.0
2005-07-21 02:00:00,10751.0
2005-07-22 02:00:00,10737.0
2005-07-23 02:00:00,10650.0
2005-07-24 02:00:00,9366.0
2005-07-25 02:00:00,9273.0
2005-07-26 02:00:00,11450.0
2005-07-27 02:00:00,12425.0
2005-07-28 02:00:00,11259.0
2005-07-29 02:00:00,9705.0
2005-07-30 02:00:00,9259.0
2005-07-31 02:00:00,9217.0
2005-08-01 02:00:00,8852.0
2005-08-02 02:00:00,9458.0
2005-08-03 02:00:00,10431.0
2005-08-04 02:00:00,10796.0
2005-08-05 02:00:00,10939.0
2005-08-06 02:00:00,10897.0
2005-08-07 02:00:00,9825.0
2005-08-08 02:00:00,10074.0
2005-08-09 02:00:00,9505.0
2005-08-10 02:00:00,9078.0
2005-08-11 02:00:00,9968.0
2005-08-12 02:00:00,11003.0
2005-08-13 02:00:00,11559.0
2005-08-14 02:00:00,11490.0
2005-08-15 02:00:00,11438.0
2005-08-16 02:00:00,10708.0
2005-08-17 02:00:00,9707.0
2005-08-18 02:00:00,9065.0
2005-08-19 02:00:00,9672.0
2005-08-20 02:00:00,9370.0
2005-08-21 02:00:00,10971.0
2005-08-22 02:00:00,10046.0
2005-08-23 02:00:00,9641.0
2005-08-24 02:00:00,8948.0
2005-08-25 02:00:00,8582.0
2005-08-26 02:00:00,8173.0
2005-08-27 02:00:00,8279.0
2005-08-28 02:00:00,8620.0
2005-08-29 02:00:00,9415.0
2005-08-30 02:00:00,10076.0
2005-08-31 02:00:00,11262.0
2005-09-01 02:00:00,9468.0
2005-09-02 02:00:00,8646.0
2005-09-03 02:00:00,9053.0
2005-09-04 02:00:00,8175.0
2005-09-05 02:00:00,7778.0
2005-09-06 02:00:00,7916.0
2005-09-07 02:00:00,7761.0
2005-09-08 02:00:00,7869.0
2005-09-09 02:00:00,7916.0
2005-09-10 02:00:00,8260.0
2005-09-11 02:00:00,7962.0
2005-09-12 02:00:00,7638.0
2005-09-13 02:00:00,8140.0
2005-09-14 02:00:00,9235.0
2005-09-15 02:00:00,9158.0
2005-09-16 02:00:00,9764.0
2005-09-17 02:00:00,9486.0
2005-09-18 02:00:00,9174.0
2005-09-19 02:00:00,8369.0
2005-09-20 02:00:00,8943.0
2005-09-21 02:00:00,8794.0
2005-09-22 02:00:00,8247.0
2005-09-23 02:00:00,8733.0
2005-09-24 02:00:00,9355.0
2005-09-25 02:00:00,8139.0
2005-09-26 02:00:00,8080.0
2005-09-27 02:00:00,8666.0
2005-09-28 02:00:00,7306.0
2005-09-29 02:00:00,7492.0
2005-09-30 02:00:00,7233.0
2005-10-01 02:00:00,6950.0
2005-10-02 02:00:00,6954.0
2005-10-03 02:00:00,7072.0
2005-10-04 02:00:00,7481.0
2005-10-05 02:00:00,7937.0
2005-10-06 02:00:00,8152.0
2005-10-07 02:00:00,8652.0
2005-10-08 02:00:00,8480.0
2005-10-09 02:00:00,7469.0
2005-10-10 02:00:00,6990.0
2005-10-11 02:00:00,7216.0
2005-10-12 02:00:00,7034.0
2005-10-13 02:00:00,6774.0
2005-10-14 02:00:00,6863.0
2005-10-15 02:00:00,6880.0
2005-10-16 02:00:00,6706.0
2005-10-17 02:00:00,6594.0
2005-10-18 02:00:00,6827.0
2005-10-19 02:00:00,6828.0
2005-10-20 02:00:00,7144.0
2005-10-21 02:00:00,6966.0
2005-10-22 02:00:00,7074.0
2005-10-23 02:00:00,6937.0
2005-10-24 02:00:00,6779.0
2005-10-25 02:00:00,7431.0
2005-10-26 02:00:00,8110.0
2005-10-27 02:00:00,8059.0
2005-10-28 02:00:00,8005.0
2005-10-29 02:00:00,8488.0
2005-10-30 01:00:00,8692.0
2005-10-31 01:00:00,7745.0
2005-11-01 01:00:00,7497.0
2005-11-02 01:00:00,7102.0
2005-11-03 01:00:00,7974.0
2005-11-04 01:00:00,7563.0
2005-11-05 01:00:00,7281.0
2005-11-06 01:00:00,7074.0
2005-11-07 01:00:00,6976.0
2005-11-08 01:00:00,7289.0
2005-11-09 01:00:00,7134.0
2005-11-10 01:00:00,7229.0
2005-11-11 01:00:00,8199.0
2005-11-12 01:00:00,8695.0
2005-11-13 01:00:00,7960.0
2005-11-14 01:00:00,6940.0
2005-11-15 01:00:00,7103.0
2005-11-16 01:00:00,7275.0
2005-11-17 01:00:00,7333.0
2005-11-18 01:00:00,9741.0
2005-11-19 01:00:00,10506.0
2005-11-20 01:00:00,9243.0
2005-11-21 01:00:00,7738.0
2005-11-22 01:00:00,8211.0
2005-11-23 01:00:00,9524.0
2005-11-24 01:00:00,9666.0
2005-11-25 01:00:00,9561.0
2005-11-26 01:00:00,11042.0
2005-11-27 01:00:00,9535.0
2005-11-28 01:00:00,7897.0
2005-11-29 01:00:00,7327.0
2005-11-30 01:00:00,7349.0
2005-12-01 01:00:00,8607.0
2005-12-02 01:00:00,9355.0
2005-12-03 01:00:00,10706.0
2005-12-04 01:00:00,9683.0
2005-12-05 01:00:00,8619.0
2005-12-06 01:00:00,10571.0
2005-12-07 01:00:00,11403.0
2005-12-08 01:00:00,11237.0
2005-12-09 01:00:00,10846.0
2005-12-10 01:00:00,11319.0
2005-12-11 01:00:00,10338.0
2005-12-12 01:00:00,9628.0
2005-12-13 01:00:00,10453.0
2005-12-14 01:00:00,12177.0
2005-12-15 01:00:00,11441.0
2005-12-16 01:00:00,9572.0
2005-12-17 01:00:00,10390.0
2005-12-18 01:00:00,10402.0
2005-12-19 01:00:00,10640.0
2005-12-20 01:00:00,11468.0
2005-12-21 01:00:00,11820.0
2005-12-22 01:00:00,12097.0
2005-12-23 01:00:00,11152.0
2005-12-24 01:00:00,9662.0
2005-12-25 01:00:00,9268.0
2005-12-26 01:00:00,8549.0
2005-12-27 01:00:00,9506.0
2005-12-28 01:00:00,10004.0
2005-12-29 01:00:00,8344.0
2005-12-30 01:00:00,9046.0
2005-12-31 01:00:00,9389.0
2006-01-01 04:00:00,8680.0
2006-01-02 04:00:00,9583.0
2006-01-03 04:00:00,8140.0
2006-01-04 04:00:00,9014.0
2006-01-05 04:00:00,8915.0
2006-01-06 04:00:00,8708.0
2006-01-07 04:00:00,10972.0
2006-01-08 04:00:00,10253.0
2006-01-09 04:00:00,8538.0
2006-01-10 04:00:00,7809.0
2006-01-11 04:00:00,8319.0
2006-01-12 04:00:00,7772.0
2006-01-13 04:00:00,8062.0
2006-01-14 04:00:00,6907.0
2006-01-15 04:00:00,10355.0
2006-01-16 04:00:00,9871.0
2006-01-17 04:00:00,9477.0
2006-01-18 04:00:00,7340.0
2006-01-19 04:00:00,9998.0
2006-01-20 04:00:00,8840.0
2006-01-21 04:00:00,7967.0
2006-01-22 04:00:00,8468.0
2006-01-23 04:00:00,9104.0
2006-01-24 04:00:00,8770.0
2006-01-25 04:00:00,8714.0
2006-01-26 04:00:00,10274.0
2006-01-27 04:00:00,11156.0
2006-01-28 04:00:00,9992.0
2006-01-29 04:00:00,8308.0
2006-01-30 04:00:00,7456.0
2006-01-31 04:00:00,7456.0
2006-02-01 04:00:00,9675.0
2006-02-02 04:00:00,9553.0
2006-02-03 04:00:00,7586.0
2006-02-04 04:00:00,7373.0
2006-02-05 04:00:00,8161.0
2006-02-06 04:00:00,9573.0
2006-02-07 04:00:00,9768.0
2006-02-08 04:00:00,10482.0
2006-02-09 04:00:00,10455.0
2006-02-10 04:00:00,11310.0
2006-02-11 04:00:00,9253.0
2006-02-12 04:00:00,10132.0
2006-02-13 04:00:00,11194.0
2006-02-14 04:00:00,10718.0
2006-02-15 04:00:00,9483.0
2006-02-16 04:00:00,8497.0
2006-02-17 04:00:00,7256.0
2006-02-18 04:00:00,8372.0
2006-02-19 04:00:00,12244.0
2006-02-20 04:00:00,10929.0
2006-02-21 04:00:00,10050.0
2006-02-22 04:00:00,9611.0
2006-02-23 04:00:00,9090.0
2006-02-24 04:00:00,9290.0
2006-02-25 04:00:00,10164.0
2006-02-26 04:00:00,9447.0
2006-02-27 04:00:00,11710.0
2006-02-28 04:00:00,9652.0
2006-03-01 04:00:00,9379.0
2006-03-02 04:00:00,8845.0
2006-03-03 04:00:00,8507.0
2006-03-04 04:00:00,10247.0
2006-03-05 04:00:00,9645.0
2006-03-06 04:00:00,8604.0
2006-03-07 04:00:00,9690.0
2006-03-08 04:00:00,10273.0
2006-03-09 04:00:00,8205.0
2006-03-10 04:00:00,6909.0
2006-03-11 04:00:00,6707.0
2006-03-12 04:00:00,6459.0
2006-03-13 04:00:00,6648.0
2006-03-14 04:00:00,6905.0
2006-03-15 04:00:00,7573.0
2006-03-16 04:00:00,8755.0
2006-03-17 04:00:00,7873.0
2006-03-18 04:00:00,8845.0
2006-03-19 04:00:00,9298.0
2006-03-20 04:00:00,8955.0
2006-03-21 04:00:00,8628.0
2006-03-22 04:00:00,10169.0
2006-03-23 04:00:00,9682.0
2006-03-24 04:00:00,8785.0
2006-03-25 04:00:00,8660.0
2006-03-26 04:00:00,9183.0
2006-03-27 04:00:00,8982.0
2006-03-28 04:00:00,8507.0
2006-03-29 04:00:00,7629.0
2006-03-30 04:00:00,8154.0
2006-03-31 04:00:00,7308.0
2006-04-01 04:00:00,6570.0
2006-04-02 04:00:00,6657.0
2006-04-03 03:00:00,6570.0
2006-04-04 03:00:00,6639.0
2006-04-05 03:00:00,7380.0
2006-04-06 03:00:00,7701.0
2006-04-07 03:00:00,6821.0
2006-04-08 03:00:00,6704.0
2006-04-09 03:00:00,7777.0
2006-04-10 03:00:00,8089.0
2006-04-11 03:00:00,7290.0
2006-04-12 03:00:00,6827.0
2006-04-13 03:00:00,6711.0
2006-04-14 03:00:00,6749.0
2006-04-15 03:00:00,6722.0
2006-04-16 03:00:00,6813.0
2006-04-17 03:00:00,6381.0
2006-04-18 03:00:00,7282.0
2006-04-19 03:00:00,6872.0
2006-04-20 03:00:00,6722.0
2006-04-21 03:00:00,6803.0
2006-04-22 03:00:00,6813.0
2006-04-23 03:00:00,6721.0
2006-04-24 03:00:00,6764.0
2006-04-25 03:00:00,6638.0
2006-04-26 03:00:00,6699.0
2006-04-27 03:00:00,6878.0
2006-04-28 03:00:00,6746.0
2006-04-29 03:00:00,6852.0
2006-04-30 03:00:00,6889.0
2006-05-01 03:00:00,6929.0
2006-05-02 03:00:00,6963.0
2006-05-03 03:00:00,6676.0
2006-05-04 03:00:00,6643.0
2006-05-05 03:00:00,6992.0
2006-05-06 03:00:00,7023.0
2006-05-07 03:00:00,6664.0
2006-05-08 03:00:00,6714.0
2006-05-09 03:00:00,7053.0
2006-05-10 03:00:00,6782.0
2006-05-11 03:00:00,6831.0
2006-05-12 03:00:00,6751.0
2006-05-13 03:00:00,6673.0
2006-05-14 03:00:00,6674.0
2006-05-15 03:00:00,6675.0
2006-05-16 03:00:00,6806.0
2006-05-17 03:00:00,6725.0
2006-05-18 03:00:00,6813.0
2006-05-19 03:00:00,6793.0
2006-05-20 03:00:00,6797.0
2006-05-21 03:00:00,6787.0
2006-05-22 03:00:00,6808.0
2006-05-23 03:00:00,6689.0
2006-05-24 03:00:00,6694.0
2006-05-25 03:00:00,6784.0
2006-05-26 03:00:00,7786.0
2006-05-27 03:00:00,7864.0
2006-05-28 03:00:00,7550.0
2006-05-29 03:00:00,7706.0
2006-05-30 03:00:00,8070.0
2006-05-31 03:00:00,9432.0
2006-06-01 03:00:00,9162.0
2006-06-02 03:00:00,9261.0
2006-06-03 03:00:00,8678.0
2006-06-04 03:00:00,7249.0
2006-06-05 03:00:00,7327.0
2006-06-06 03:00:00,7201.0
2006-06-07 03:00:00,7371.0
2006-06-08 03:00:00,7755.0
2006-06-09 03:00:00,7768.0
2006-06-10 03:00:00,7550.0
2006-06-11 03:00:00,7079.0
2006-06-12 03:00:00,7301.0
2006-06-13 03:00:00,6998.0
2006-06-14 03:00:00,7693.0
2006-06-15 03:00:00,7331.0
2006-06-16 03:00:00,7433.0
2006-06-17 03:00:00,7552.0
2006-06-18 03:00:00,8259.0
2006-06-19 03:00:00,8953.0
2006-06-20 03:00:00,8893.0
2006-06-21 03:00:00,8725.0
2006-06-22 03:00:00,9211.0
2006-06-23 03:00:00,10041.0
2006-06-24 03:00:00,9031.0
2006-06-25 03:00:00,8947.0
2006-06-26 03:00:00,8963.0
2006-06-27 03:00:00,8750.0
2006-06-28 03:00:00,8779.0
2006-06-29 03:00:00,9107.0
2006-06-30 03:00:00,8443.0
2006-07-01 03:00:00,8129.0
2006-07-02 03:00:00,8500.0
2006-07-03 03:00:00,9717.0
2006-07-04 03:00:00,9450.0
2006-07-05 03:00:00,9517.0
2006-07-06 03:00:00,8972.0
2006-07-07 03:00:00,7661.0
2006-07-08 03:00:00,7620.0
2006-07-09 03:00:00,7640.0
2006-07-10 03:00:00,8196.0
2006-07-11 03:00:00,9448.0
2006-07-12 03:00:00,10242.0
2006-07-13 03:00:00,10149.0
2006-07-14 03:00:00,9585.0
2006-07-15 03:00:00,9587.0
2006-07-16 03:00:00,9706.0
2006-07-17 03:00:00,9629.0
2006-07-18 03:00:00,10781.0
2006-07-19 03:00:00,10628.0
2006-07-20 03:00:00,9948.0
2006-07-21 03:00:00,10359.0
2006-07-22 03:00:00,10496.0
2006-07-23 03:00:00,9758.0
2006-07-24 03:00:00,8506.0
2006-07-25 03:00:00,9199.0
2006-07-26 03:00:00,9177.0
2006-07-27 03:00:00,10034.0
2006-07-28 03:00:00,10545.0
2006-07-29 03:00:00,10416.0
2006-07-30 03:00:00,10426.0
2006-07-31 03:00:00,10656.0
2006-08-01 03:00:00,11274.0
2006-08-02 03:00:00,12096.0
2006-08-03 03:00:00,12595.0
2006-08-04 03:00:00,12533.0
2006-08-05 03:00:00,10633.0
2006-08-06 03:00:00,9297.0
2006-08-07 03:00:00,9860.0
2006-08-08 03:00:00,11175.0
2006-08-09 03:00:00,9515.0
2006-08-10 03:00:00,9141.0
2006-08-11 03:00:00,8927.0
2006-08-12 03:00:00,8139.0
2006-08-13 03:00:00,7648.0
2006-08-14 03:00:00,8138.0
2006-08-15 03:00:00,9728.0
2006-08-16 03:00:00,9501.0
2006-08-17 03:00:00,8763.0
2006-08-18 03:00:00,8883.0
2006-08-19 03:00:00,9328.0
2006-08-20 03:00:00,10059.0
2006-08-21 03:00:00,9901.0
2006-08-22 03:00:00,8902.0
2006-08-23 03:00:00,9050.0
2006-08-24 03:00:00,9007.0
2006-08-25 03:00:00,9434.0
2006-08-26 03:00:00,9666.0
2006-08-27 03:00:00,9778.0
2006-08-28 03:00:00,10050.0
2006-08-29 03:00:00,10474.0
2006-08-30 03:00:00,10625.0
2006-08-31 03:00:00,8979.0
2006-09-01 03:00:00,8033.0
2006-09-02 03:00:00,6958.0
2006-09-03 03:00:00,7243.0
2006-09-04 03:00:00,7877.0
2006-09-05 03:00:00,7846.0
2006-09-06 03:00:00,7576.0
2006-09-07 03:00:00,7658.0
2006-09-08 03:00:00,7881.0
2006-09-09 03:00:00,7847.0
2006-09-10 03:00:00,7860.0
2006-09-11 03:00:00,7978.0
2006-09-12 03:00:00,7172.0
2006-09-13 03:00:00,7059.0
2006-09-14 03:00:00,7276.0
2006-09-15 03:00:00,7457.0
2006-09-16 03:00:00,7509.0
2006-09-17 03:00:00,7269.0
2006-09-18 03:00:00,7457.0
2006-09-19 03:00:00,7925.0
2006-09-20 03:00:00,7565.0
2006-09-21 03:00:00,6781.0
2006-09-22 03:00:00,6731.0
2006-09-23 03:00:00,7039.0
2006-09-24 03:00:00,8360.0
2006-09-25 03:00:00,7750.0
2006-09-26 03:00:00,6942.0
2006-09-27 03:00:00,6986.0
2006-09-28 03:00:00,7079.0
2006-09-29 03:00:00,7055.0
2006-09-30 03:00:00,6822.0
2006-10-01 03:00:00,6805.0
2006-10-02 03:00:00,6772.0
2006-10-03 03:00:00,6938.0
2006-10-04 03:00:00,7274.0
2006-10-05 03:00:00,7729.0
2006-10-06 03:00:00,7200.0
2006-10-07 03:00:00,7107.0
2006-10-08 03:00:00,7015.0
2006-10-09 03:00:00,6833.0
2006-10-10 03:00:00,6908.0
2006-10-11 03:00:00,6991.0
2006-10-12 03:00:00,7072.0
2006-10-13 03:00:00,6864.0
2006-10-14 03:00:00,7682.0
2006-10-15 03:00:00,7745.0
2006-10-16 03:00:00,7396.0
2006-10-17 03:00:00,6933.0
2006-10-18 03:00:00,6914.0
2006-10-19 03:00:00,6930.0
2006-10-20 03:00:00,7096.0
2006-10-21 03:00:00,7040.0
2006-10-22 03:00:00,7429.0
2006-10-23 03:00:00,7145.0
2006-10-24 03:00:00,8416.0
2006-10-25 03:00:00,8785.0
2006-10-26 03:00:00,8871.0
2006-10-27 03:00:00,7819.0
2006-10-28 03:00:00,7507.0
2006-10-29 03:00:00,7770.0
2006-10-30 02:00:00,7718.0
2006-10-31 02:00:00,7323.0
2006-11-01 02:00:00,6978.0
2006-11-02 02:00:00,7072.0
2006-11-03 02:00:00,8336.0
2006-11-04 02:00:00,9816.0
2006-11-05 02:00:00,9951.0
2006-11-06 02:00:00,8993.0
2006-11-07 02:00:00,8431.0
2006-11-08 02:00:00,7525.0
2006-11-09 02:00:00,7161.0
2006-11-10 02:00:00,7159.0
2006-11-11 02:00:00,7076.0
2006-11-12 02:00:00,6940.0
2006-11-13 02:00:00,7908.0
2006-11-14 02:00:00,7637.0
2006-11-15 02:00:00,7351.0
2006-11-16 02:00:00,7322.0
2006-11-17 02:00:00,7287.0
2006-11-18 02:00:00,8215.0
2006-11-19 02:00:00,8723.0
2006-11-20 02:00:00,8606.0
2006-11-21 02:00:00,9434.0
2006-11-22 02:00:00,9032.0
2006-11-23 02:00:00,8953.0
2006-11-24 02:00:00,8133.0
2006-11-25 02:00:00,8742.0
2006-11-26 02:00:00,8685.0
2006-11-27 02:00:00,8276.0
2006-11-28 02:00:00,8248.0
2006-11-29 02:00:00,7795.0
2006-11-30 02:00:00,7451.0
2006-12-01 02:00:00,7272.0
2006-12-02 02:00:00,7388.0
2006-12-03 02:00:00,8668.0
2006-12-04 02:00:00,8732.0
2006-12-05 02:00:00,10863.0
2006-12-06 02:00:00,10977.0
2006-12-07 02:00:00,8680.0
2006-12-08 02:00:00,11444.0
2006-12-09 02:00:00,12469.0
2006-12-10 02:00:00,10934.0
2006-12-11 02:00:00,9374.0
2006-12-12 02:00:00,9561.0
2006-12-13 02:00:00,8555.0
2006-12-14 02:00:00,8356.0
2006-12-15 02:00:00,8289.0
2006-12-16 02:00:00,8389.0
2006-12-17 02:00:00,9280.0
2006-12-18 02:00:00,7771.0
2006-12-19 02:00:00,7590.0
2006-12-20 02:00:00,9561.0
2006-12-21 02:00:00,9698.0
2006-12-22 02:00:00,8324.0
2006-12-23 02:00:00,7674.0
2006-12-24 02:00:00,8255.0
2006-12-25 02:00:00,8985.0
2006-12-26 02:00:00,7578.0
2006-12-27 02:00:00,8486.0
2006-12-28 02:00:00,10006.0
2006-12-29 02:00:00,9250.0
2006-12-30 02:00:00,9158.0
2006-12-31 02:00:00,8754.0
2007-01-01 06:00:00,7822.0
2007-01-02 06:00:00,9362.0
2007-01-03 06:00:00,11568.0
2007-01-04 06:00:00,9739.0
2007-01-05 06:00:00,8242.0
2007-01-06 06:00:00,7239.0
2007-01-07 06:00:00,7444.0
2007-01-08 06:00:00,8473.0
2007-01-09 06:00:00,11082.0
2007-01-10 06:00:00,11609.0
2007-01-11 06:00:00,13066.0
2007-01-12 06:00:00,10703.0
2007-01-13 06:00:00,8207.0
2007-01-14 06:00:00,7223.0
2007-01-15 06:00:00,7514.0
2007-01-16 06:00:00,7894.0
2007-01-17 06:00:00,12128.0
2007-01-18 06:00:00,12708.0
2007-01-19 06:00:00,11306.0
2007-01-20 06:00:00,10890.0
2007-01-21 06:00:00,11462.0
2007-01-22 06:00:00,11741.0
2007-01-23 06:00:00,11476.0
2007-01-24 06:00:00,12386.0
2007-01-25 06:00:00,11642.0
2007-01-26 06:00:00,14260.0
2007-01-27 06:00:00,11589.0
2007-01-28 06:00:00,8478.0
2007-01-29 06:00:00,13492.0
2007-01-30 06:00:00,13372.0
2007-01-31 06:00:00,13321.0
2007-02-01 06:00:00,12640.0
2007-02-02 06:00:00,11642.0
2007-02-03 06:00:00,11399.0
2007-02-04 06:00:00,11609.0
2007-02-05 06:00:00,13956.0
2007-02-06 06:00:00,16438.0
2007-02-07 06:00:00,13310.0
2007-02-08 06:00:00,14610.0
2007-02-09 06:00:00,14440.0
2007-02-10 06:00:00,13290.0
2007-02-11 06:00:00,13474.0
2007-02-12 06:00:00,13269.0
2007-02-13 06:00:00,11023.0
2007-02-14 06:00:00,11776.0
2007-02-15 06:00:00,14162.0
2007-02-16 06:00:00,14983.0
2007-02-17 06:00:00,14139.0
2007-02-18 06:00:00,11304.0
2007-02-19 06:00:00,14270.0
2007-02-20 06:00:00,11476.0
2007-02-21 06:00:00,9776.0
2007-02-22 06:00:00,9882.0
2007-02-23 06:00:00,11351.0
2007-02-24 06:00:00,12178.0
2007-02-25 06:00:00,10146.0
2007-02-26 06:00:00,11141.0
2007-02-27 06:00:00,11563.0
2007-02-28 06:00:00,11246.0
2007-03-01 06:00:00,10995.0
2007-03-02 06:00:00,8639.0
2007-03-03 06:00:00,8886.0
2007-03-04 06:00:00,9235.0
2007-03-05 06:00:00,12166.0
2007-03-06 06:00:00,12268.0
2007-03-07 06:00:00,12261.0
2007-03-08 06:00:00,13181.0
2007-03-09 06:00:00,12492.0
2007-03-10 06:00:00,10436.0
2007-03-11 06:00:00,7581.0
2007-03-12 05:00:00,9029.0
2007-03-13 05:00:00,8506.0
2007-03-14 05:00:00,7277.0
2007-03-15 05:00:00,7116.0
2007-03-16 05:00:00,7891.0
2007-03-17 05:00:00,10446.0
2007-03-18 05:00:00,10787.0
2007-03-19 05:00:00,11345.0
2007-03-20 05:00:00,8295.0
2007-03-21 05:00:00,8163.0
2007-03-22 05:00:00,8951.0
2007-03-23 05:00:00,7103.0
2007-03-24 05:00:00,6929.0
2007-03-25 05:00:00,6882.0
2007-03-26 05:00:00,8136.0
2007-03-27 05:00:00,7105.0
2007-03-28 05:00:00,6986.0
2007-03-29 05:00:00,7027.0
2007-03-30 05:00:00,8351.0
2007-03-31 05:00:00,7483.0
2007-04-01 05:00:00,6753.0
2007-04-02 05:00:00,6938.0
2007-04-03 05:00:00,6925.0
2007-04-04 05:00:00,6918.0
2007-04-05 05:00:00,7471.0
2007-04-06 05:00:00,9065.0
2007-04-07 05:00:00,9010.0
2007-04-08 05:00:00,10214.0
2007-04-09 05:00:00,10039.0
2007-04-10 05:00:00,10007.0
2007-04-11 05:00:00,9007.0
2007-04-12 05:00:00,8052.0
2007-04-13 05:00:00,7836.0
2007-04-14 05:00:00,7996.0
2007-04-15 05:00:00,7393.0
2007-04-16 05:00:00,8771.0
2007-04-17 05:00:00,8704.0
2007-04-18 05:00:00,8386.0
2007-04-19 05:00:00,8062.0
2007-04-20 05:00:00,8266.0
2007-04-21 05:00:00,7441.0
2007-04-22 05:00:00,6784.0
2007-04-23 05:00:00,6948.0
2007-04-24 05:00:00,7254.0
2007-04-25 05:00:00,7333.0
2007-04-26 05:00:00,7262.0
2007-04-27 05:00:00,7145.0
2007-04-28 05:00:00,6949.0
2007-04-29 05:00:00,6591.0
2007-04-30 05:00:00,6880.0
2007-05-01 05:00:00,7285.0
2007-05-02 05:00:00,7411.0
2007-05-03 05:00:00,7301.0
2007-05-04 05:00:00,7068.0
2007-05-05 05:00:00,6818.0
2007-05-06 05:00:00,6788.0
2007-05-07 05:00:00,7645.0
2007-05-08 05:00:00,7529.0
2007-05-09 05:00:00,7205.0
2007-05-10 05:00:00,7546.0
2007-05-11 05:00:00,7785.0
2007-05-12 05:00:00,7576.0
2007-05-13 05:00:00,6974.0
2007-05-14 05:00:00,6954.0
2007-05-15 05:00:00,7028.0
2007-05-16 05:00:00,7536.0
2007-05-17 05:00:00,7286.0
2007-05-18 05:00:00,7078.0
2007-05-19 05:00:00,6993.0
2007-05-20 05:00:00,6578.0
2007-05-21 05:00:00,7123.0
2007-05-22 05:00:00,7140.0
2007-05-23 05:00:00,7118.0
2007-05-24 05:00:00,7165.0
2007-05-25 05:00:00,7300.0
2007-05-26 05:00:00,7534.0
2007-05-27 05:00:00,7815.0
2007-05-28 05:00:00,7805.0
2007-05-29 05:00:00,8149.0
2007-05-30 05:00:00,7798.0
2007-05-31 05:00:00,7947.0
2007-06-01 05:00:00,8277.0
2007-06-02 05:00:00,8335.0
2007-06-03 05:00:00,8062.0
2007-06-04 05:00:00,7946.0
2007-06-05 05:00:00,8067.0
2007-06-06 05:00:00,7897.0
2007-06-07 05:00:00,7514.0
2007-06-08 05:00:00,9135.0
2007-06-09 05:00:00,9246.0
2007-06-10 05:00:00,7920.0
2007-06-11 05:00:00,7877.0
2007-06-12 05:00:00,8086.0
2007-06-13 05:00:00,8067.0
2007-06-14 05:00:00,7698.0
2007-06-15 05:00:00,7302.0
