Datetime,DOM_MW
2006-10-24 02:00:00,0.3530738307677223
2006-10-23 02:00:00,0.29282282576723206
2006-10-22 02:00:00,0.30890283361113835
2006-10-21 02:00:00,0.2920874595548583
2006-10-20 02:00:00,0.2951759976468281
2006-10-19 02:00:00,0.2886067261496225
2006-10-18 02:00:00,0.28375330914795566
2006-10-17 02:00:00,0.2830669673497402
2006-10-16 02:00:00,0.30507892930679475
2006-10-15 02:00:00,0.3207177174232768
2006-10-14 02:00:00,0.3205216197666438
2006-10-13 02:00:00,0.27899794097460534
2006-10-12 02:00:00,0.29458770467692913
2006-10-11 02:00:00,0.2913520933424846
2006-10-10 02:00:00,0.2862045298558682
2006-10-09 02:00:00,0.2795372095303461
2006-10-08 02:00:00,0.2935091675654476
2006-10-07 02:00:00,0.2961074615158349
2006-10-06 02:00:00,0.30081380527502694
2006-10-05 02:00:00,0.3291989410726542
2006-10-04 02:00:00,0.3039023433669968
2006-10-03 02:00:00,0.286939896068242
2006-10-02 02:00:00,0.27767428179233256
2006-10-01 02:00:00,0.2823316011373664
2006-09-30 02:00:00,0.28576331012844397
2006-09-29 02:00:00,0.2930189234238651
2006-09-28 02:00:00,0.2951759976468281
2006-09-27 02:00:00,0.28944014119031275
2006-09-26 02:00:00,0.2903225806451613
2006-09-25 02:00:00,0.33493479752916955
2006-09-24 02:00:00,0.36381017746837924
2006-09-23 02:00:00,0.29375428963623884
2006-09-22 02:00:00,0.27639964702421804
2006-09-21 02:00:00,0.2801255025002451
2006-09-20 02:00:00,0.32498284145504464
2006-09-19 02:00:00,0.34071967839984313
2006-09-18 02:00:00,0.31723698401804096
2006-09-17 02:00:00,0.31076576134915185
2006-09-16 02:00:00,0.3177762525737817
2006-09-15 02:00:00,0.3144425924110207
2006-09-14 02:00:00,0.3042455142661045
2006-09-13 02:00:00,0.29463672909108735
2006-09-12 02:00:00,0.2987547798803804
2006-09-11 02:00:00,0.3421904108245906
2006-09-10 02:00:00,0.3421904108245906
2006-09-09 02:00:00,0.3397391901166781
2006-09-08 02:00:00,0.33846455534856357
2006-09-07 02:00:00,0.32704186684969117
2006-09-06 02:00:00,0.319197960584371
2006-09-05 02:00:00,0.3326306500637317
2006-09-04 02:00:00,0.34557309540150993
2006-09-03 02:00:00,0.30929502892440436
2006-09-02 02:00:00,0.2905186783017943
2006-09-01 02:00:00,0.34297480145112264
2006-08-31 02:00:00,0.394646533973919
2006-08-30 02:00:00,0.48548877340915775
2006-08-29 02:00:00,0.4737719384253358
2006-08-28 02:00:00,0.4511716834983822
2006-08-27 02:00:00,0.44337680164722026
2006-08-26 02:00:00,0.43881753113050304
2006-08-25 02:00:00,0.42283557211491324
2006-08-24 02:00:00,0.4052358074321012
2006-08-23 02:00:00,0.4030297087949799
2006-08-22 02:00:00,0.3947936072163938
2006-08-21 02:00:00,0.4492107069320521
2006-08-20 02:00:00,0.45327973330718696
2006-08-19 02:00:00,0.4195999607804687
2006-08-18 02:00:00,0.39322482596332975
2006-08-17 02:00:00,0.3894499460731444
2006-08-16 02:00:00,0.43067947838023335
2006-08-15 02:00:00,0.4370036278066477
2006-08-14 02:00:00,0.3546916364349446
2006-08-13 02:00:00,0.3322384547504657
2006-08-12 02:00:00,0.35851554073928815
2006-08-11 02:00:00,0.3937640945190705
2006-08-10 02:00:00,0.4074419060692225
2006-08-09 02:00:00,0.42700264731836457
2006-08-08 02:00:00,0.5114717129130307
2006-08-07 02:00:00,0.44136680066673206
2006-08-06 02:00:00,0.41861947249730364
2006-08-05 02:00:00,0.4833316991861947
2006-08-04 02:00:00,0.5804980880478479
2006-08-03 02:00:00,0.5822629669575449
2006-08-02 02:00:00,0.5603000294146485
2006-08-01 02:00:00,0.5172565937837043
2006-07-31 02:00:00,0.48475340719678395
2006-07-30 02:00:00,0.4776448671438376
2006-07-29 02:00:00,0.47534071967839986
2006-07-28 02:00:00,0.4821551132463967
2006-07-27 02:00:00,0.4516619276399647
2006-07-26 02:00:00,0.4095989802921855
2006-07-25 02:00:00,0.4120011765859398
2006-07-24 02:00:00,0.37297774291597213
2006-07-23 02:00:00,0.4373467987057555
2006-07-22 02:00:00,0.47235023041474655
2006-07-21 02:00:00,0.47602706147661533
2006-07-20 02:00:00,0.4501911952152172
2006-07-19 02:00:00,0.4864202372781645
2006-07-18 02:00:00,0.49617609569565646
2006-07-17 02:00:00,0.43337582115893714
2006-07-16 02:00:00,0.439209726443769
2006-07-15 02:00:00,0.4295519168545936
2006-07-14 02:00:00,0.42852240415727033
2006-07-13 02:00:00,0.4569075399548975
2006-07-12 02:00:00,0.46097656633003237
2006-07-11 02:00:00,0.42460045102461025
2006-07-10 02:00:00,0.3580743210118639
2006-07-09 02:00:00,0.33321894303363075
2006-07-08 02:00:00,0.33282674772036475
2006-07-07 02:00:00,0.3295421119717619
2006-07-06 02:00:00,0.3966565349544073
2006-07-05 02:00:00,0.43018923423865085
2006-07-04 02:00:00,0.4252377684086675
2006-07-03 02:00:00,0.4352877733111089
2006-07-02 02:00:00,0.379007745857437
2006-07-01 02:00:00,0.3612609079321502
2006-06-30 02:00:00,0.3722423767035984
2006-06-29 02:00:00,0.4036180017648789
2006-06-28 02:00:00,0.38366506520247085
2006-06-27 02:00:00,0.3852338464555349
2006-06-26 02:00:00,0.3902833611138347
2006-06-25 02:00:00,0.39621531522698306
2006-06-24 02:00:00,0.40425531914893614
2006-06-23 02:00:00,0.455632905186783
2006-06-22 02:00:00,0.4128836160407883
2006-06-21 02:00:00,0.391312873811158
2006-06-20 02:00:00,0.39101872732620846
2006-06-19 02:00:00,0.39930385331895285
2006-06-18 02:00:00,0.3691538386116286
2006-06-17 02:00:00,0.32537503676831064
2006-06-16 02:00:00,0.3195411314834788
2006-06-15 02:00:00,0.30860868712618883
2006-06-14 02:00:00,0.3299833316991862
2006-06-13 02:00:00,0.29336209432297283
2006-06-12 02:00:00,0.3059613687616433
2006-06-11 02:00:00,0.3024806353564075
2006-06-10 02:00:00,0.32684576919305813
2006-06-09 02:00:00,0.335621139327385
2006-06-08 02:00:00,0.33586626139817627
2006-06-07 02:00:00,0.3122364937738994
2006-06-06 02:00:00,0.3022355132856162
2006-06-05 02:00:00,0.3103245416217276
2006-06-04 02:00:00,0.30860868712618883
2006-06-03 02:00:00,0.38425335817236983
2006-06-02 02:00:00,0.4113638592018825
2006-06-01 02:00:00,0.41244239631336405
2006-05-31 02:00:00,0.42366898715560347
2006-05-30 02:00:00,0.35376017256593784
2006-05-29 02:00:00,0.33459162663006176
2006-05-28 02:00:00,0.3250808902833611
2006-05-27 02:00:00,0.3422394352387489
2006-05-26 02:00:00,0.33287577213452296
2006-05-25 02:00:00,0.27889989214628885
2006-05-24 02:00:00,0.2764486714383763
2006-05-23 02:00:00,0.2783606235905481
2006-05-22 02:00:00,0.28326306500637316
2006-05-21 02:00:00,0.2830669673497402
2006-05-20 02:00:00,0.28179233258162567
2006-05-19 02:00:00,0.2834591626630062
2006-05-18 02:00:00,0.2816452593391509
2006-05-17 02:00:00,0.27669379350916756
2006-05-16 02:00:00,0.27948818511618784
2006-05-15 02:00:00,0.2717913520933425
2006-05-14 02:00:00,0.27708598882243357
2006-05-13 02:00:00,0.2785567212471811
2006-05-12 02:00:00,0.28066477105598586
2006-05-11 02:00:00,0.28488087067359547
2006-05-10 02:00:00,0.2782625747622316
2006-05-09 02:00:00,0.2931169722521816
2006-05-08 02:00:00,0.273850377487989
2006-05-07 02:00:00,0.2791940386312384
2006-05-06 02:00:00,0.29895087753701344
2006-05-05 02:00:00,0.2931169722521816
2006-05-04 02:00:00,0.27532110991273656
2006-05-03 02:00:00,0.27674281792332583
2006-05-02 02:00:00,0.2826747720364742
2006-05-01 02:00:00,0.2843416021178547
2006-04-30 02:00:00,0.28238062555152466
2006-04-29 02:00:00,0.2786547700754976
2006-04-28 02:00:00,0.27502696342778704
2006-04-27 02:00:00,0.2826747720364742
2006-04-26 02:00:00,0.27860574566133933
2006-04-25 02:00:00,0.2747818413569958
2006-04-24 02:00:00,0.2803216001568781
2006-04-23 02:00:00,0.2765957446808511
2006-04-22 02:00:00,0.2839003823904304
2006-04-21 02:00:00,0.27889989214628885
2006-04-20 02:00:00,0.27492891459947055
2006-04-19 02:00:00,0.27948818511618784
2006-04-18 02:00:00,0.29944112167859593
2006-04-17 02:00:00,0.2587508579272478
2006-04-16 02:00:00,0.29007745857437
2006-04-15 02:00:00,0.28022355132856164
2006-04-14 02:00:00,0.2817433081674674
2006-04-13 02:00:00,0.273850377487989
2006-04-12 02:00:00,0.2779684282772821
2006-04-11 02:00:00,0.29963721933522897
2006-04-10 02:00:00,0.333464065104422
2006-04-09 02:00:00,0.32292381606039805
2006-04-08 02:00:00,0.27850769683302284
2006-04-07 02:00:00,0.27811550151975684
2006-04-06 02:00:00,0.3200313756250613
2006-04-05 02:00:00,0.30032356113344444
2006-04-04 02:00:00,0.27120305912344345
2006-04-03 02:00:00,0.26242768898911656
2006-04-02 02:00:00,0.2648298852828709
2006-04-01 03:00:00,0.26384939699970583
2006-03-31 03:00:00,0.29184233748406707
2006-03-30 03:00:00,0.3287577213452299
2006-03-29 03:00:00,0.30463770957937053
2006-03-28 03:00:00,0.3518972448279243
2006-03-27 03:00:00,0.37018335130895186
2006-03-26 03:00:00,0.3835670163741543
2006-03-25 03:00:00,0.3604765173056182
2006-03-24 03:00:00,0.363368957740955
2006-03-23 03:00:00,0.4034709285224042
2006-03-22 03:00:00,0.4291597215413276
2006-03-21 03:00:00,0.3547896852632611
2006-03-20 03:00:00,0.3682713991567801
2006-03-19 03:00:00,0.3873418962643396
2006-03-18 03:00:00,0.3678301794293558
2006-03-17 03:00:00,0.32424747524267084
2006-03-16 03:00:00,0.36199627414452396
2006-03-15 03:00:00,0.3070399058731248
2006-03-14 03:00:00,0.2803706245710364
2006-03-13 03:00:00,0.26375134817138934
2006-03-12 03:00:00,0.2616923227767428
2006-03-11 03:00:00,0.26884988724384745
2006-03-10 03:00:00,0.27708598882243357
2006-03-09 03:00:00,0.3362584567114423
2006-03-08 03:00:00,0.4333267967447789
2006-03-07 03:00:00,0.407932150210805
2006-03-06 03:00:00,0.3562113932738504
2006-03-05 03:00:00,0.4064123933718992
2006-03-04 03:00:00,0.4372977742915972
2006-03-03 03:00:00,0.34189626433964115
2006-03-02 03:00:00,0.3670457888028238
2006-03-01 03:00:00,0.3983723894499461
2006-02-28 03:00:00,0.408324345524071
2006-02-27 03:00:00,0.49720560839297967
2006-02-26 03:00:00,0.39101872732620846
2006-02-25 03:00:00,0.4355819197960584
2006-02-24 03:00:00,0.3865575056378076
2006-02-23 03:00:00,0.3804784782821845
2006-02-22 03:00:00,0.411265810373566
2006-02-21 03:00:00,0.4287185018139033
2006-02-20 03:00:00,0.4722031571722718
2006-02-19 03:00:00,0.5335817236984018
2006-02-18 03:00:00,0.34875968232179627
2006-02-17 03:00:00,0.29203843514070005
2006-02-16 03:00:00,0.34719090106873224
2006-02-15 03:00:00,0.3996470242180606
2006-02-14 03:00:00,0.456417295813315
2006-02-13 03:00:00,0.4784292577703696
2006-02-12 03:00:00,0.4331306990881459
2006-02-11 03:00:00,0.3947936072163938
2006-02-10 03:00:00,0.48514560251005
2006-02-09 03:00:00,0.44136680066673206
2006-02-08 03:00:00,0.44239631336405527
2006-02-07 03:00:00,0.4091577605647613
2006-02-06 03:00:00,0.4176880086282969
2006-02-05 03:00:00,0.33464065104422
2006-02-04 03:00:00,0.30591234434748504
2006-02-03 03:00:00,0.31370722619864694
2006-02-02 03:00:00,0.3969997058535151
2006-02-01 03:00:00,0.4013628787135994
2006-01-31 03:00:00,0.30203941562898323
2006-01-30 03:00:00,0.3007647808608687
2006-01-29 03:00:00,0.34890675556427103
2006-01-28 03:00:00,0.42489459750955977
2006-01-27 03:00:00,0.4741641337386018
2006-01-26 03:00:00,0.43337582115893714
2006-01-25 03:00:00,0.35586822237474264
2006-01-24 03:00:00,0.35890773605255416
2006-01-23 03:00:00,0.3796450632414943
2006-01-22 03:00:00,0.34768114521031473
2006-01-21 03:00:00,0.33032650259829394
2006-01-20 03:00:00,0.3672418864594568
2006-01-19 03:00:00,0.42111971761937445
2006-01-18 03:00:00,0.303951367781155
2006-01-17 03:00:00,0.40249044023923913
2006-01-16 03:00:00,0.4194528875379939
2006-01-15 03:00:00,0.4429846063339543
2006-01-14 03:00:00,0.2809589175409354
2006-01-13 03:00:00,0.3283165016178057
2006-01-12 03:00:00,0.31326600647122266
2006-01-11 03:00:00,0.34527894891656047
2006-01-10 03:00:00,0.317040886361408
2006-01-09 03:00:00,0.3550838317482106
2006-01-08 03:00:00,0.43930777527208553
2006-01-07 03:00:00,0.4697519364643592
2006-01-06 03:00:00,0.3656240807922345
2006-01-05 03:00:00,0.37508579272477693
2006-01-04 03:00:00,0.37974311206981076
2006-01-03 03:00:00,0.3356701637415433
2006-01-02 03:00:00,0.40298068438082163
2006-01-01 03:00:00,0.3690557897833121
2007-12-31 03:00:00,0.37336993822923814
2007-12-30 03:00:00,0.3408177272281596
2007-12-29 03:00:00,0.3314050397097755
2007-12-28 03:00:00,0.39680360819688204
2007-12-27 03:00:00,0.4134719090106873
2007-12-26 03:00:00,0.3912638493969997
2007-12-25 03:00:00,0.38155701539366604
2007-12-24 03:00:00,0.33939601921757034
2007-12-23 03:00:00,0.35474066084910283
2007-12-22 03:00:00,0.3831748210608883
2007-12-21 03:00:00,0.43724874987743895
2007-12-20 03:00:00,0.4756348661633494
2007-12-19 03:00:00,0.4459750955976076
2007-12-18 03:00:00,0.5204922051181489
2007-12-17 03:00:00,0.4496519266594764
2007-12-16 03:00:00,0.4060201980586332
2007-12-15 03:00:00,0.40195117168349837
2007-12-14 03:00:00,0.35287773311108933
2007-12-13 03:00:00,0.3214040592214923
2007-12-12 03:00:00,0.3282674772036474
2007-12-11 03:00:00,0.3113540543190509
2007-12-10 03:00:00,0.32473771938425333
2007-12-09 03:00:00,0.35890773605255416
2007-12-08 03:00:00,0.4082262966957545
2007-12-07 03:00:00,0.5193646435925091
2007-12-06 03:00:00,0.4774977939013628
2007-12-05 03:00:00,0.4783802333562114
2007-12-04 03:00:00,0.44107265418178254
2007-12-03 03:00:00,0.33498382194332776
2007-12-02 03:00:00,0.3973428767526228
2007-12-01 03:00:00,0.43107167369349936
2007-11-30 03:00:00,0.3843514070006863
2007-11-29 03:00:00,0.40758897931169724
2007-11-28 03:00:00,0.364741641337386
2007-11-27 03:00:00,0.29512697323266984
2007-11-26 03:00:00,0.3382684576919306
2007-11-25 03:00:00,0.378811648200804
2007-11-24 03:00:00,0.4226884988724385
2007-11-23 03:00:00,0.29551916854593585
2007-11-22 03:00:00,0.28321404059221494
2007-11-21 03:00:00,0.31713893518972447
2007-11-20 03:00:00,0.348710657907638
2007-11-19 03:00:00,0.33718992058044905
2007-11-18 03:00:00,0.3673399352877733
2007-11-17 03:00:00,0.41582508089028336
2007-11-16 03:00:00,0.3764094519070497
2007-11-15 03:00:00,0.28615550544171
2007-11-14 03:00:00,0.2965977056574174
2007-11-13 03:00:00,0.30767722325718205
2007-11-12 03:00:00,0.3452299245024022
2007-11-11 03:00:00,0.39405824100402
2007-11-10 03:00:00,0.3495440729483283
2007-11-09 03:00:00,0.3842043337582116
2007-11-08 03:00:00,0.40675556427100695
2007-11-07 03:00:00,0.3698401804098441
2007-11-06 03:00:00,0.3087557603686636
2007-11-05 03:00:00,0.33807236003529756
2007-11-04 04:00:00,0.3243455240709873
2007-11-03 04:00:00,0.3129228355721149
2007-11-02 04:00:00,0.2983625845671144
2007-11-01 04:00:00,0.29944112167859593
2007-10-31 04:00:00,0.3311599176389842
2007-10-30 04:00:00,0.346945778997941
2007-10-29 04:00:00,0.30900088243945484
2007-10-28 04:00:00,0.27154623002255124
2007-10-27 04:00:00,0.29537209530346115
2007-10-26 04:00:00,0.2982155113246397
2007-10-25 04:00:00,0.29326404549465634
2007-10-24 04:00:00,0.33400333366016277
2007-10-23 04:00:00,0.29895087753701344
2007-10-22 04:00:00,0.27762525737817434
2007-10-21 04:00:00,0.2626728110599078
2007-10-20 04:00:00,0.3088538091969801
2007-10-19 04:00:00,0.3318462594371997
2007-10-18 04:00:00,0.2929208745955486
2007-10-17 04:00:00,0.2795372095303461
2007-10-16 04:00:00,0.272477693891558
2007-10-15 04:00:00,0.27159525443670945
2007-10-14 04:00:00,0.27144818119423475
2007-10-13 04:00:00,0.27463476811452103
2007-10-12 04:00:00,0.27850769683302284
2007-10-11 04:00:00,0.30753015001470735
2007-10-10 04:00:00,0.36341798215511323
2007-10-09 04:00:00,0.3592018825375037
2007-10-08 04:00:00,0.34983821943327775
2007-10-07 04:00:00,0.32243357191881555
2007-10-06 04:00:00,0.33120894205314244
2007-10-05 04:00:00,0.3468967545837827
2007-10-04 04:00:00,0.3321894303363075
2007-10-03 04:00:00,0.31708991077556625
2007-10-02 04:00:00,0.2981664869104814
2007-10-01 04:00:00,0.28071379547014413
2007-09-30 04:00:00,0.27237964506324147
2007-09-29 04:00:00,0.2901264829885283
2007-09-28 04:00:00,0.35282870869693106
2007-09-27 04:00:00,0.3596921266790862
2007-09-26 04:00:00,0.32900284341602115
2007-09-25 04:00:00,0.303755270124522
2007-09-24 04:00:00,0.3016472203157172
2007-09-23 04:00:00,0.34924992646337877
2007-09-22 04:00:00,0.3392489459750956
2007-09-21 04:00:00,0.30199039121482496
2007-09-20 04:00:00,0.29596038827336013
2007-09-19 04:00:00,0.28855770173546424
2007-09-18 04:00:00,0.2801255025002451
2007-09-17 04:00:00,0.26943818021374644
2007-09-16 04:00:00,0.27242866947739974
2007-09-15 04:00:00,0.3360623590548093
2007-09-14 04:00:00,0.3366506520247083
2007-09-13 04:00:00,0.31758015491714875
2007-09-12 04:00:00,0.37062457103637614
2007-09-11 04:00:00,0.42509069516619274
2007-09-10 04:00:00,0.40636336895774094
2007-09-09 04:00:00,0.35846651632512994
2007-09-08 04:00:00,0.37366408471418766
2007-09-07 04:00:00,0.38685165212275713
2007-09-06 04:00:00,0.3856260417688009
2007-09-05 04:00:00,0.35444651436415336
2007-09-04 04:00:00,0.34508285125992744
2007-09-03 04:00:00,0.30860868712618883
2007-09-02 04:00:00,0.30890283361113835
2007-09-01 04:00:00,0.36287871359937246
2007-08-31 04:00:00,0.3707226198646926
2007-08-30 04:00:00,0.36243749387194824
2007-08-29 04:00:00,0.378419452887538
2007-08-28 04:00:00,0.380772624767134
2007-08-27 04:00:00,0.3793018923423865
2007-08-26 04:00:00,0.42626728110599077
2007-08-25 04:00:00,0.4373467987057555
2007-08-24 04:00:00,0.3670457888028238
2007-08-23 04:00:00,0.3594960290224532
2007-08-22 04:00:00,0.36586920286302577
2007-08-21 04:00:00,0.3721443278752819
2007-08-20 04:00:00,0.3728306696734974
2007-08-19 04:00:00,0.3160113736640847
2007-08-18 04:00:00,0.39798019413668007
2007-08-17 04:00:00,0.41553093440533384
2007-08-16 04:00:00,0.42847337974311206
2007-08-15 04:00:00,0.35135797627218357
2007-08-14 04:00:00,0.3777821355034807
2007-08-13 04:00:00,0.38106677125208355
2007-08-12 04:00:00,0.3443474850475537
2007-08-11 04:00:00,0.43067947838023335
2007-08-10 04:00:00,0.46661437395823124
2007-08-09 04:00:00,0.5418668496911462
2007-08-08 04:00:00,0.5154917148740072
2007-08-07 04:00:00,0.4700460829493087
2007-08-06 04:00:00,0.4060201980586332
2007-08-05 04:00:00,0.4420041180507893
2007-08-04 04:00:00,0.40994215119129324
2007-08-03 04:00:00,0.4113148347877243
2007-08-02 04:00:00,0.3994999509755858
2007-08-01 04:00:00,0.378223355230905
2007-07-31 04:00:00,0.38018433179723504
2007-07-30 04:00:00,0.37037944896558483
2007-07-29 04:00:00,0.38665555446612415
2007-07-28 04:00:00,0.3682713991567801
2007-07-27 04:00:00,0.38714579860770665
2007-07-26 04:00:00,0.36415334836748703
2007-07-25 04:00:00,0.346553583684675
2007-07-24 04:00:00,0.3365035787822335
2007-07-23 04:00:00,0.3331699186194725
2007-07-22 04:00:00,0.30890283361113835
2007-07-21 04:00:00,0.33292479654868123
2007-07-20 04:00:00,0.40155897637023236
2007-07-19 04:00:00,0.4215609373467987
2007-07-18 04:00:00,0.4145014217080106
2007-07-17 04:00:00,0.3939601921757035
2007-07-16 04:00:00,0.4073928816550642
2007-07-15 04:00:00,0.36890871654083734
2007-07-14 04:00:00,0.33150308853809196
2007-07-13 04:00:00,0.3634670065692715
2007-07-12 04:00:00,0.3918031179527405
2007-07-11 04:00:00,0.40758897931169724
2007-07-10 04:00:00,0.47058535150504954
2007-07-09 04:00:00,0.4189626433964114
2007-07-08 04:00:00,0.36454554368075304
2007-07-07 04:00:00,0.3603784684773017
2007-07-06 04:00:00,0.37944896558486124
2007-07-05 04:00:00,0.363565055397588
2007-07-04 04:00:00,0.32115893715070104
2007-07-03 04:00:00,0.303755270124522
2007-07-02 04:00:00,0.30802039415628985
2007-07-01 04:00:00,0.34557309540150993
2007-06-30 04:00:00,0.37984116089812725
2007-06-29 04:00:00,0.4226394744582802
2007-06-28 04:00:00,0.4335228944014119
2007-06-27 04:00:00,0.4304343563094421
2007-06-26 04:00:00,0.39778409648004703
2007-06-25 04:00:00,0.36160407883125795
2007-06-24 04:00:00,0.303363074811256
2007-06-23 04:00:00,0.30968722423767037
2007-06-22 04:00:00,0.3382194332777723
2007-06-21 04:00:00,0.32321796254534757
2007-06-20 04:00:00,0.4303363074811256
2007-06-19 04:00:00,0.4120011765859398
2007-06-18 04:00:00,0.3565055397587999
2007-06-17 04:00:00,0.2991469751936464
2007-06-16 04:00:00,0.28537111481517796
2007-06-15 04:00:00,0.28845965290714776
2007-06-14 04:00:00,0.31208942053142463
2007-06-13 04:00:00,0.3316501617805667
2007-06-12 04:00:00,0.3305716246690852
2007-06-11 04:00:00,0.3165016178056672
2007-06-10 04:00:00,0.334836748700853
2007-06-09 04:00:00,0.40798117462496325
2007-06-08 04:00:00,0.3853809196980096
2007-06-07 04:00:00,0.29890185312285517
2007-06-06 04:00:00,0.3238552799294048
2007-06-05 04:00:00,0.3330228453769977
2007-06-04 04:00:00,0.32125698597901753
2007-06-03 04:00:00,0.34116089812726735
2007-06-02 04:00:00,0.35062261005980977
2007-06-01 04:00:00,0.3462104127855672
2007-05-31 04:00:00,0.3267967447788999
2007-05-30 04:00:00,0.31365820178448867
2007-05-29 04:00:00,0.33689577409549953
2007-05-28 04:00:00,0.3267967447788999
2007-05-27 04:00:00,0.33120894205314244
2007-05-26 04:00:00,0.3130699088145897
2007-05-25 04:00:00,0.2904206294734778
2007-05-24 04:00:00,0.28409648004706345
2007-05-23 04:00:00,0.28336111383468965
2007-05-22 04:00:00,0.28189038140994216
2007-05-21 04:00:00,0.2813020884400431
2007-05-20 04:00:00,0.2612020786351603
2007-05-19 04:00:00,0.27723306206490833
2007-05-18 04:00:00,0.2765957446808511
2007-05-17 04:00:00,0.2916952642415923
2007-05-16 04:00:00,0.3059613687616433
2007-05-15 04:00:00,0.27546818315521127
2007-05-14 04:00:00,0.2691930581429552
2007-05-13 04:00:00,0.2887537993920973
2007-05-12 04:00:00,0.3119423472889499
2007-05-11 04:00:00,0.3161094224924012
2007-05-10 04:00:00,0.3026277085988822
2007-05-09 04:00:00,0.2816452593391509
2007-05-08 04:00:00,0.2944896558486126
2007-05-07 04:00:00,0.29453868026277086
2007-05-06 04:00:00,0.27130110795176
2007-05-05 04:00:00,0.272869889204824
2007-05-04 04:00:00,0.272281596234925
2007-05-03 04:00:00,0.2920874595548583
2007-05-02 04:00:00,0.2996862437493872
2007-05-01 04:00:00,0.2915972154132758
2007-04-30 04:00:00,0.26664378860672616
2007-04-29 04:00:00,0.2625747622315913
2007-04-28 04:00:00,0.27948818511618784
2007-04-27 04:00:00,0.27929208745955486
2007-04-26 04:00:00,0.2891459947053633
2007-04-25 04:00:00,0.2916952642415923
2007-04-24 04:00:00,0.28983233650357876
2007-04-23 04:00:00,0.27223257182076677
2007-04-22 04:00:00,0.26963427787037947
2007-04-21 04:00:00,0.2931169722521816
2007-04-20 04:00:00,0.33101284439650946
2007-04-19 04:00:00,0.32164918129228354
2007-04-18 04:00:00,0.3337582115893715
2007-04-17 04:00:00,0.3522404157270321
2007-04-16 04:00:00,0.3514070006863418
2007-04-15 04:00:00,0.3039023433669968
2007-04-14 04:00:00,0.32713991567800765
2007-04-13 04:00:00,0.30841258946955585
2007-04-12 04:00:00,0.3245906461417786
2007-04-11 04:00:00,0.36248651828610645
2007-04-10 04:00:00,0.40538288067457595
2007-04-09 04:00:00,0.4099911756054515
2007-04-08 04:00:00,0.43112069810765763
2007-04-07 04:00:00,0.37150701049122464
2007-04-06 04:00:00,0.3648887145798608
2007-04-05 04:00:00,0.2912050201000098
